2463093.75527 0.009953 -0.011967 -0.004740
2463093.76370 0.009954 -0.011965 -0.004741
2463093.77213 0.009956 -0.011964 -0.004742
2463093.78057 0.009957 -0.011962 -0.004743
2463093.78900 0.009959 -0.011961 -0.004744
2463093.79743 0.009959 -0.011959 -0.004745
2463093.80586 0.009961 -0.011958 -0.004746
2463093.81429 0.009963 -0.011956 -0.004747
2463093.82272 0.009964 -0.011955 -0.004748
2463093.83116 0.009965 -0.011953 -0.004749
2463093.83959 0.009966 -0.011952 -0.004750
2463093.84802 0.009968 -0.011950 -0.004751
2463093.85645 0.009969 -0.011948 -0.004752
2463093.86488 0.009971 -0.011947 -0.004753
2463093.87331 0.009972 -0.011945 -0.004754
2463093.88175 0.009973 -0.011944 -0.004755
2463093.89018 0.009974 -0.011943 -0.004756
2463093.89861 0.009975 -0.011941 -0.004757
2463093.90704 0.009977 -0.011940 -0.004758
2463093.91547 0.009978 -0.011938 -0.004759
2463093.92391 0.009979 -0.011936 -0.004760
2463093.93234 0.009981 -0.011935 -0.004761
2463093.94077 0.009982 -0.011934 -0.004762
2463093.94920 0.009983 -0.011932 -0.004763
2463093.95763 0.009985 -0.011930 -0.004764
2463093.96606 0.009986 -0.011929 -0.004765
2463093.97450 0.009988 -0.011928 -0.004766
2463093.98293 0.009989 -0.011926 -0.004767
2463093.99136 0.009991 -0.011924 -0.004768
2463093.99979 0.009992 -0.011923 -0.004769
2463094.00822 0.009993 -0.011921 -0.004770
2463094.01666 0.009994 -0.011919 -0.004771
2463094.02509 0.009995 -0.011918 -0.004772
2463094.03352 0.009997 -0.011917 -0.004773
2463094.04195 0.009998 -0.011916 -0.004774
2463094.05038 0.010000 -0.011914 -0.004775
2463094.05881 0.010001 -0.011912 -0.004776
2463094.06725 0.010002 -0.011911 -0.004777
2463094.07568 0.010004 -0.011909 -0.004778
2463094.08411 0.010005 -0.011908 -0.004779
2463094.09254 0.010006 -0.011906 -0.004780
2463094.10097 0.010008 -0.011905 -0.004781
2463094.10941 0.010009 -0.011903 -0.004782
2463094.11784 0.010010 -0.011902 -0.004783
2463094.12627 0.010012 -0.011900 -0.004784
2463094.13470 0.010013 -0.011899 -0.004785
2463094.14313 0.010015 -0.011897 -0.004786
2463094.15156 0.010015 -0.011896 -0.004787
2463094.16000 0.010016 -0.011894 -0.004788
2463094.16843 0.010018 -0.011893 -0.004789
2463094.17686 0.010019 -0.011891 -0.004790
2463094.18529 0.010021 -0.011889 -0.004791
2463094.19372 0.010022 -0.011888 -0.004792
2463094.20216 0.010024 -0.011886 -0.004793
2463094.21059 0.010024 -0.011885 -0.004794
2463094.21902 0.010026 -0.011884 -0.004795
2463094.22745 0.010027 -0.011882 -0.004796
2463094.23588 0.010029 -0.011880 -0.004797
2463094.24431 0.010030 -0.011879 -0.004798
2463094.25275 0.010031 -0.011877 -0.004799
2463094.26118 0.010033 -0.011876 -0.004800
2463094.26961 0.010034 -0.011874 -0.004801
2463094.27804 0.010035 -0.011873 -0.004802
2463094.28647 0.010037 -0.011871 -0.004803
2463094.29491 0.010038 -0.011870 -0.004804
2463094.30334 0.010039 -0.011868 -0.004805
2463094.31177 0.010041 -0.011867 -0.004806
2463094.32020 0.010042 -0.011865 -0.004807
2463094.32863 0.010044 -0.011863 -0.004808
2463094.33706 0.010044 -0.011862 -0.004809
2463094.34550 0.010046 -0.011861 -0.004810
2463094.35393 0.010047 -0.011859 -0.004811
2463094.36236 0.010049 -0.011858 -0.004812
2463094.37079 0.010050 -0.011856 -0.004813
2463094.37922 0.010051 -0.011854 -0.004814
2463094.38766 0.010052 -0.011852 -0.004814
2463094.39609 0.010054 -0.011851 -0.004816
2463094.40452 0.010055 -0.011850 -0.004817
2463094.41295 0.010056 -0.011848 -0.004818
2463094.42138 0.010058 -0.011847 -0.004819
2463094.42981 0.010059 -0.011845 -0.004820
2463094.43825 0.010060 -0.011844 -0.004821
2463094.44668 0.010062 -0.011842 -0.004822
2463094.45511 0.010063 -0.011841 -0.004823
2463094.46354 0.010064 -0.011839 -0.004824
2463094.47197 0.010066 -0.011837 -0.004824
2463094.48040 0.010067 -0.011836 -0.004826
2463094.48884 0.010068 -0.011834 -0.004826
2463094.49727 0.010069 -0.011833 -0.004828
2463094.50570 0.010071 -0.011831 -0.004829
