2461812.75321 -0.010214 0.005354 0.007683
2461812.76164 -0.010215 0.005351 0.007681
2461812.77007 -0.010216 0.005349 0.007680
2461812.77851 -0.010216 0.005346 0.007678
2461812.78694 -0.010217 0.005344 0.007677
2461812.79537 -0.010218 0.005342 0.007675
2461812.80380 -0.010219 0.005338 0.007674
2461812.81223 -0.010220 0.005336 0.007672
2461812.82067 -0.010221 0.005334 0.007671
2461812.82910 -0.010222 0.005331 0.007669
2461812.83753 -0.010223 0.005329 0.007668
2461812.84596 -0.010224 0.005327 0.007667
2461812.85439 -0.010225 0.005324 0.007665
2461812.86282 -0.010225 0.005322 0.007664
2461812.87126 -0.010226 0.005320 0.007662
2461812.87969 -0.010227 0.005317 0.007661
2461812.88812 -0.010228 0.005314 0.007659
2461812.89655 -0.010229 0.005312 0.007658
2461812.90498 -0.010229 0.005310 0.007656
2461812.91341 -0.010230 0.005308 0.007655
2461812.92185 -0.010231 0.005305 0.007653
2461812.93028 -0.010232 0.005302 0.007652
2461812.93871 -0.010233 0.005300 0.007651
2461812.94714 -0.010234 0.005297 0.007649
2461812.95557 -0.010235 0.005295 0.007648
2461812.96401 -0.010235 0.005293 0.007646
2461812.97244 -0.010236 0.005291 0.007645
2461812.98087 -0.010237 0.005288 0.007643
2461812.98930 -0.010238 0.005286 0.007642
2461812.99773 -0.010239 0.005283 0.007640
2461813.00616 -0.010240 0.005281 0.007639
2461813.01460 -0.010241 0.005279 0.007638
2461813.02303 -0.010241 0.005276 0.007636
2461813.03146 -0.010242 0.005274 0.007635
2461813.03989 -0.010244 0.005271 0.007633
2461813.04832 -0.010244 0.005269 0.007632
2461813.05676 -0.010245 0.005267 0.007630
2461813.06519 -0.010245 0.005264 0.007629
2461813.07362 -0.010247 0.005262 0.007627
2461813.08205 -0.010247 0.005259 0.007626
2461813.09048 -0.010248 0.005257 0.007624
2461813.09891 -0.010249 0.005254 0.007623
2461813.10735 -0.010250 0.005252 0.007622
2461813.11578 -0.010250 0.005249 0.007620
2461813.12421 -0.010252 0.005247 0.007618
2461813.13264 -0.010252 0.005245 0.007617
2461813.14107 -0.010254 0.005242 0.007615
2461813.14951 -0.010254 0.005240 0.007614
2461813.15794 -0.010255 0.005237 0.007613
2461813.16637 -0.010256 0.005235 0.007611
2461813.17480 -0.010256 0.005233 0.007610
2461813.18323 -0.010258 0.005230 0.007608
2461813.19166 -0.010258 0.005227 0.007607
