2461632.75103 0.006106 -0.004926 0.003300
2461632.75946 0.006107 -0.004926 0.003300
2461632.76789 0.006107 -0.004927 0.003300
2461632.77632 0.006109 -0.004927 0.003299
2461632.78475 0.006110 -0.004928 0.003299
2461632.79318 0.006111 -0.004927 0.003299
2461632.80162 0.006112 -0.004928 0.003298
2461632.81005 0.006112 -0.004928 0.003298
2461632.81848 0.006113 -0.004929 0.003297
2461632.82691 0.006114 -0.004929 0.003297
2461632.83534 0.006116 -0.004929 0.003296
2461632.84378 0.006117 -0.004929 0.003296
2461632.85221 0.006118 -0.004930 0.003296
2461632.86064 0.006119 -0.004930 0.003295
2461632.86907 0.006120 -0.004931 0.003295
2461632.87750 0.006121 -0.004930 0.003294
2461632.88593 0.006122 -0.004931 0.003294
2461632.89437 0.006123 -0.004931 0.003293
2461632.90280 0.006124 -0.004932 0.003293
2461632.91123 0.006125 -0.004932 0.003293
2461632.91966 0.006126 -0.004932 0.003292
2461632.92809 0.006126 -0.004933 0.003292
2461632.93653 0.006127 -0.004932 0.003292
2461632.94496 0.006128 -0.004933 0.003291
2461632.95339 0.006129 -0.004934 0.003290
2461632.96182 0.006130 -0.004934 0.003290
2461632.97025 0.006131 -0.004934 0.003290
2461632.97868 0.006132 -0.004934 0.003290
2461632.98712 0.006133 -0.004935 0.003289
2461632.99555 0.006134 -0.004934 0.003289
2461633.00398 0.006135 -0.004935 0.003288
2461633.01241 0.006136 -0.004936 0.003288
2461633.02084 0.006137 -0.004936 0.003287
2461633.02928 0.006138 -0.004936 0.003287
2461633.03771 0.006139 -0.004936 0.003287
2461633.04614 0.006139 -0.004937 0.003286
2461633.05457 0.006141 -0.004937 0.003286
2461633.06300 0.006142 -0.004938 0.003285
2461633.07143 0.006142 -0.004938 0.003285
2461633.07987 0.006144 -0.004937 0.003285
2461633.08830 0.006145 -0.004938 0.003284
2461633.09673 0.006146 -0.004938 0.003284
2461633.10516 0.006147 -0.004939 0.003283
2461633.11359 0.006147 -0.004939 0.003283
2461633.12202 0.006149 -0.004939 0.003283
2461633.13046 0.006149 -0.004940 0.003282
2461633.13889 0.006151 -0.004940 0.003282
2461633.14732 0.006151 -0.004940 0.003281
2461633.15575 0.006153 -0.004941 0.003281
2461633.16418 0.006153 -0.004941 0.003280
2461633.17262 0.006155 -0.004941 0.003280
2461633.18105 0.006155 -0.004942 0.003279
2461633.18948 0.006156 -0.004942 0.003279
2461633.19791 0.006157 -0.004942 0.003279
2461633.20634 0.006158 -0.004942 0.003278
2461633.21477 0.006160 -0.004943 0.003278
2461633.22321 0.006160 -0.004943 0.003277
2461633.23164 0.006161 -0.004943 0.003277
2461633.24007 0.006162 -0.004943 0.003277
2461633.24850 0.006163 -0.004943 0.003276
2461633.25693 0.006164 -0.004944 0.003275
2461633.26537 0.006165 -0.004944 0.003275
2461633.27380 0.006166 -0.004945 0.003275
2461633.28223 0.006167 -0.004945 0.003274
2461633.29066 0.006168 -0.004945 0.003274
2461633.29909 0.006169 -0.004945 0.003274
2461633.30752 0.006169 -0.004945 0.003273
2461633.31596 0.006170 -0.004945 0.003273
2461633.32439 0.006172 -0.004946 0.003272
2461633.33282 0.006173 -0.004946 0.003272
2461633.34125 0.006174 -0.004946 0.003272
2461633.34968 0.006175 -0.004947 0.003271
2461633.35812 0.006175 -0.004948 0.003270
2461633.36655 0.006176 -0.004948 0.003270
2461633.37498 0.006177 -0.004948 0.003270
2461633.38341 0.006178 -0.004948 0.003270
2461633.39184 0.006179 -0.004948 0.003269
2461633.40027 0.006180 -0.004948 0.003269
2461633.40871 0.006181 -0.004948 0.003268
2461633.41714 0.006182 -0.004949 0.003268
