#
# This file gives X,Y,Z positions of Earth for some epochs. 
# These data were calculated using Astropy.coordinates.get_body_barycentric()
#
2458200.0 -0.994773724288 -0.0189449027039 -0.00832322032863
2458201.0 -0.994434607374 -0.034776587162 -0.0151864711576
2458202.0 -0.993797565701 -0.0505944676403 -0.0220438820751
2458203.0 -0.992863466299 -0.0663937887242 -0.0288933647829
2458204.0 -0.991633270004 -0.0821699129428 -0.0357328742216
2458205.0 -0.99010800038 -0.0979183211192 -0.0425604109681
2458206.0 -0.988288712724 -0.113634603815 -0.0493740204192
2458207.0 -0.986176466562 -0.129314443561 -0.0561717883843
2458208.0 -0.983772305679 -0.14495358921 -0.0629518332715
2458209.0 -0.981077249011 -0.160547825818 -0.0697122958694
2458210.0 -0.978092293624 -0.176092944871 -0.0764513283992
2458211.0 -0.974818428217 -0.191584719614 -0.0831670846885
2458212.0 -0.97125665326 -0.207018888637 -0.0898577128699
2458213.0 -0.967408003091 -0.222391148398 -0.09652135118
2458214.0 -0.963273565995 -0.237697153209 -0.103156126585
2458215.0 -0.958854500019 -0.252932519963 -0.109760155409
2458216.0 -0.954152044057 -0.268092834816 -0.116331544986
2458217.0 -0.949167525042 -0.283173659669 -0.122868395487
2458218.0 -0.943902362774 -0.298170537209 -0.129368801383
2458219.0 -0.93835807406 -0.313078994119 -0.135830852287
2458220.0 -0.932536277747 -0.327894542762 -0.142252633197
